# Next line: [dim], [# integration points], [years], [dt], [system radius], [planet count]
3,1000,5,0.005,10, 2
# Next lines: [planet ID], [planet name]
0,Sun
1,Earth
# Next lines: [planet ID] = [x], [y], [x]
0=4.12906,0.00789473,6.15436
1=7.13713,12.7575,6.075
0=4.15983,0.00791873,6.19005
1=7.16751,12.789,6.09
0=4.19078,0.00794273,6.22589
1=7.19796,12.8205,6.105
0=4.22191,0.00796674,6.26188
1=7.22848,12.852,6.12
0=4.25322,0.00799075,6.29802
1=7.25908,12.8835,6.135
0=4.28471,0.00801476,6.33432
1=7.28976,12.915,6.15
0=4.31638,0.00803878,6.37076
1=7.32051,12.9465,6.165
0=4.34823,0.00806281,6.40737
1=7.35133,12.978,6.18
0=4.38027,0.00808684,6.44412
1=7.38223,13.0095,6.195
0=4.41249,0.00811088,6.48104
1=7.41321,13.041,6.21
0=4.44489,0.00813492,6.5181
1=7.44426,13.0725,6.225
0=4.47749,0.00815897,6.55532
1=7.47538,13.104,6.24
0=4.51026,0.00818302,6.5927
1=7.50658,13.1355,6.255
0=4.54323,0.00820707,6.63023
1=7.53786,13.167,6.27
0=4.57638,0.00823114,6.66792
1=7.56921,13.1985,6.285
0=4.60972,0.0082552,6.70577
1=7.60063,13.23,6.3
0=4.64324,0.00827927,6.74377
1=7.63213,13.2615,6.315
0=4.67696,0.00830335,6.78193
1=7.66371,13.293,6.33
0=4.71087,0.00832743,6.82025
1=7.69536,13.3245,6.345
0=4.74497,0.00835152,6.85873
1=7.72708,13.356,6.36
0=4.77927,0.00837561,6.89737
1=7.75888,13.3875,6.375
0=4.81376,0.0083997,6.93616
1=7.79076,13.419,6.39
0=4.84844,0.00842381,6.97511
1=7.82271,13.4505,6.405
0=4.88331,0.00844791,7.01423
1=7.85473,13.482,6.42
0=4.91838,0.00847202,7.0535
1=7.88683,13.5135,6.435
0=4.95365,0.00849614,7.09294
1=7.91901,13.545,6.45
0=4.98911,0.00852025,7.13253
1=7.95126,13.5765,6.465
0=5.02478,0.00854438,7.17229
1=7.98358,13.608,6.48
0=5.06064,0.00856851,7.21221
1=8.01598,13.6395,6.495
0=5.0967,0.00859264,7.25229
1=8.04846,13.671,6.51
0=5.13296,0.00861678,7.29253
1=8.08101,13.7025,6.525
0=5.16942,0.00864092,7.33293
1=8.11363,13.734,6.54
0=5.20609,0.00866507,7.3735
1=8.14633,13.7655,6.555
0=5.24296,0.00868922,7.41423
1=8.17911,13.797,6.57
0=5.28003,0.00871338,7.45513
1=8.21196,13.8285,6.585
0=5.3173,0.00873754,7.49619
1=8.24488,13.86,6.6
0=5.35478,0.0087617,7.53741
1=8.27788,13.8915,6.615
0=5.39247,0.00878587,7.5788
1=8.31096,13.923,6.63
0=5.43037,0.00881005,7.62036
1=8.34411,13.9545,6.645
0=5.46847,0.00883423,7.66208
1=8.37733,13.986,6.66
0=5.50678,0.00885841,7.70397
1=8.41063,14.0175,6.675
0=5.5453,0.0088826,7.74602
1=8.44401,14.049,6.69
0=5.58403,0.00890679,7.78824
1=8.47746,14.0805,6.705
0=5.62297,0.00893099,7.83063
1=8.51098,14.112,6.72
0=5.66212,0.00895519,7.87318
1=8.54458,14.1435,6.735
0=5.70149,0.00897939,7.91591
1=8.57826,14.175,6.75
0=5.74107,0.0090036,7.9588
1=8.61201,14.2065,6.765
0=5.78086,0.00902781,8.00186
1=8.64583,14.238,6.78
0=5.82087,0.00905203,8.04509
1=8.67973,14.2695,6.795
0=5.8611,0.00907625,8.08849
1=8.71371,14.301,6.81
0=5.90154,0.00910048,8.13205
1=8.74776,14.3325,6.825
0=5.9422,0.00912471,8.17579
1=8.78188,14.364,6.84
0=5.98308,0.00914895,8.2197
1=8.81608,14.3955,6.855
0=6.02418,0.00917318,8.26378
1=8.85036,14.427,6.87
0=6.06549,0.00919743,8.30804
1=8.88471,14.4585,6.885
0=6.10703,0.00922167,8.35246
1=8.91913,14.49,6.9
0=6.1488,0.00924593,8.39705
1=8.95363,14.5215,6.915
0=6.19078,0.00927018,8.44182
1=8.98821,14.553,6.93
0=6.23299,0.00929444,8.48676
1=9.02286,14.5845,6.945
0=6.27543,0.0093187,8.53188
1=9.05758,14.616,6.96
0=6.31808,0.00934297,8.57717
1=9.09238,14.6475,6.975
0=6.36097,0.00936724,8.62263
1=9.12726,14.679,6.99
0=6.40408,0.00939152,8.66827
1=9.16221,14.7105,7.005
0=6.44743,0.0094158,8.71408
1=9.19723,14.742,7.02
0=6.491,0.00944008,8.76006
1=9.23233,14.7735,7.035
0=6.5348,0.00946437,8.80622
1=9.26751,14.805,7.05
0=6.57883,0.00948866,8.85256
1=9.30276,14.8365,7.065
0=6.62309,0.00951296,8.89908
1=9.33808,14.868,7.08
0=6.66759,0.00953726,8.94577
1=9.37348,14.8995,7.095
0=6.71231,0.00956156,8.99263
1=9.40896,14.931,7.11
0=6.75728,0.00958587,9.03968
1=9.4445,14.9625,7.125
0=6.80248,0.00961018,9.0869
1=9.48013,14.994,7.14
0=6.84791,0.00963449,9.1343
1=9.51583,15.0255,7.155
0=6.89358,0.00965881,9.18188
1=9.5516,15.057,7.17
0=6.93949,0.00968314,9.22964
1=9.58745,15.0885,7.185
0=6.98564,0.00970746,9.27758
1=9.62338,15.12,7.2
0=7.03203,0.00973179,9.32569
1=9.65938,15.1515,7.215
0=7.07866,0.00975613,9.37399
1=9.69545,15.183,7.23
0=7.12553,0.00978046,9.42247
1=9.7316,15.2145,7.245
0=7.17264,0.00980481,9.47113
1=9.76783,15.246,7.26
0=7.21999,0.00982915,9.51997
1=9.80413,15.2775,7.275
0=7.26759,0.0098535,9.56899
1=9.8405,15.309,7.29
0=7.31544,0.00987785,9.61819
1=9.87695,15.3405,7.305
0=7.36353,0.00990221,9.66757
1=9.91348,15.372,7.32
0=7.41187,0.00992657,9.71714
1=9.95008,15.4035,7.335
0=7.46045,0.00995093,9.76689
1=9.98675,15.435,7.35
0=7.50929,0.0099753,9.81683
1=10.0235,15.4665,7.365
0=7.55837,0.00999967,9.86694
1=10.0603,15.498,7.38
0=7.60771,0.010024,9.91725
1=10.0972,15.5295,7.395
0=7.65729,0.0100484,9.96773
1=10.1342,15.561,7.41
0=7.70713,0.0100728,10.0184
1=10.1713,15.5925,7.425
0=7.75722,0.0100972,10.0693
1=10.2084,15.624,7.44
0=7.80757,0.0101216,10.1203
1=10.2456,15.6555,7.455
0=7.85817,0.010146,10.1715
1=10.2829,15.687,7.47
0=7.90903,0.0101704,10.2229
1=10.3202,15.7185,7.485
0=7.96014,0.0101948,10.2745
1=10.3576,15.75,7.5
0=8.01152,0.0102192,10.3263
1=10.3951,15.7815,7.515
0=8.06315,0.0102436,10.3783
1=10.4327,15.813,7.53
0=8.11504,0.010268,10.4305
1=10.4704,15.8445,7.545
0=8.16719,0.0102924,10.4828
1=10.5081,15.876,7.56
0=8.21961,0.0103168,10.5354
1=10.5459,15.9075,7.575
0=8.27228,0.0103412,10.5881
1=10.5838,15.939,7.59
0=8.32522,0.0103657,10.641
1=10.6217,15.9705,7.605
0=8.37843,0.0103901,10.6941
1=10.6597,16.002,7.62
0=8.4319,0.0104145,10.7474
1=10.6978,16.0335,7.635
0=8.48564,0.0104389,10.8009
1=10.736,16.065,7.65
0=8.53964,0.0104634,10.8546
1=10.7743,16.0965,7.665
0=8.59391,0.0104878,10.9085
1=10.8126,16.128,7.68
0=8.64846,0.0105123,10.9625
1=10.851,16.1595,7.695
0=8.70327,0.0105367,11.0168
1=10.8895,16.191,7.71
0=8.75835,0.0105612,11.0712
1=10.928,16.2225,7.725
0=8.81371,0.0105856,11.1259
1=10.9666,16.254,7.74
0=8.86934,0.0106101,11.1807
1=11.0053,16.2855,7.755
0=8.92524,0.0106345,11.2357
1=11.0441,16.317,7.77
0=8.98142,0.010659,11.2909
1=11.0829,16.3485,7.785
0=9.03787,0.0106834,11.3464
1=11.1219,16.38,7.8
0=9.09461,0.0107079,11.402
1=11.1609,16.4115,7.815
0=9.15162,0.0107324,11.4578
1=11.1999,16.443,7.83
0=9.2089,0.0107569,11.5138
1=11.2391,16.4745,7.845
0=9.26647,0.0107813,11.57
1=11.2783,16.506,7.86
0=9.32432,0.0108058,11.6264
1=11.3176,16.5375,7.875
0=9.38246,0.0108303,11.683
1=11.357,16.569,7.89
0=9.44087,0.0108548,11.7397
1=11.3964,16.6005,7.905
0=9.49957,0.0108793,11.7967
1=11.436,16.632,7.92
0=9.55855,0.0109038,11.8539
1=11.4756,16.6635,7.935
0=9.61782,0.0109283,11.9113
1=11.5152,16.695,7.95
0=9.67738,0.0109528,11.9689
1=11.555,16.7265,7.965
0=9.73722,0.0109773,12.0266
1=11.5948,16.758,7.98
0=9.79736,0.0110018,12.0846
1=11.6347,16.7895,7.995
0=9.85778,0.0110263,12.1428
1=11.6747,16.821,8.01
0=9.91849,0.0110508,12.2011
1=11.7147,16.8525,8.025
0=9.9795,0.0110753,12.2597
1=11.7549,16.884,8.04
0=10.0408,0.0110998,12.3185
1=11.7951,16.9155,8.055
0=10.1024,0.0111243,12.3775
1=11.8353,16.947,8.07
0=10.1643,0.0111489,12.4366
1=11.8757,16.9785,8.085
0=10.2265,0.0111734,12.496
1=11.9161,17.01,8.1
0=10.2889,0.0111979,12.5556
1=11.9566,17.0415,8.115
0=10.3517,0.0112225,12.6154
1=11.9972,17.073,8.13
0=10.4148,0.011247,12.6754
1=12.0378,17.1045,8.145
0=10.4782,0.0112715,12.7356
1=12.0786,17.136,8.16
0=10.5418,0.0112961,12.796
1=12.1194,17.1675,8.175
0=10.6058,0.0113206,12.8566
1=12.1602,17.199,8.19
0=10.6701,0.0113452,12.9174
1=12.2012,17.2305,8.205
0=10.7347,0.0113697,12.9784
1=12.2422,17.262,8.22
0=10.7996,0.0113942,13.0396
1=12.2833,17.2935,8.235
0=10.8648,0.0114188,13.101
1=12.3245,17.325,8.25
0=10.9303,0.0114434,13.1626
1=12.3657,17.3565,8.265
0=10.9961,0.0114679,13.2244
1=12.4071,17.388,8.28
0=11.0622,0.0114925,13.2865
1=12.4485,17.4195,8.295
0=11.1287,0.011517,13.3487
1=12.4899,17.451,8.31
0=11.1954,0.0115416,13.4112
1=12.5315,17.4825,8.325
0=11.2625,0.0115662,13.4738
1=12.5731,17.514,8.34
0=11.3298,0.0115908,13.5367
1=12.6148,17.5455,8.355
0=11.3975,0.0116153,13.5998
1=12.6566,17.577,8.37
0=11.4655,0.0116399,13.6631
1=12.6984,17.6085,8.385
0=11.5338,0.0116645,13.7265
1=12.7404,17.64,8.4
0=11.6025,0.0116891,13.7902
1=12.7824,17.6715,8.415
0=11.6714,0.0117137,13.8542
1=12.8244,17.703,8.43
0=11.7407,0.0117382,13.9183
1=12.8666,17.7345,8.445
0=11.8103,0.0117628,13.9826
1=12.9088,17.766,8.46
0=11.8802,0.0117874,14.0472
1=12.9511,17.7975,8.475
0=11.9504,0.011812,14.1119
1=12.9935,17.829,8.49
0=12.021,0.0118366,14.1769
1=13.0359,17.8605,8.505
0=12.0919,0.0118612,14.2421
1=13.0785,17.892,8.52
0=12.1631,0.0118858,14.3075
1=13.1211,17.9235,8.535
0=12.2346,0.0119104,14.3731
1=13.1637,17.955,8.55
0=12.3065,0.011935,14.4389
1=13.2065,17.9865,8.565
0=12.3787,0.0119597,14.5049
1=13.2493,18.018,8.58
0=12.4512,0.0119843,14.5712
1=13.2922,18.0495,8.595
0=12.5241,0.0120089,14.6376
1=13.3352,18.081,8.61
0=12.5972,0.0120335,14.7043
1=13.3782,18.1125,8.625
0=12.6708,0.0120581,14.7712
1=13.4214,18.144,8.64
0=12.7446,0.0120827,14.8383
1=13.4646,18.1755,8.655
0=12.8188,0.0121074,14.9056
1=13.5078,18.207,8.67
0=12.8933,0.012132,14.9732
1=13.5512,18.2385,8.685
0=12.9682,0.0121566,15.0409
1=13.5946,18.27,8.7
0=13.0434,0.0121813,15.1089
1=13.6381,18.3015,8.715
0=13.119,0.0122059,15.1771
1=13.6817,18.333,8.73
0=13.1948,0.0122305,15.2455
1=13.7253,18.3645,8.745
0=13.2711,0.0122552,15.3141
1=13.7691,18.396,8.76
0=13.3476,0.0122798,15.383
1=13.8129,18.4275,8.775
0=13.4246,0.0123044,15.452
1=13.8567,18.459,8.79
0=13.5018,0.0123291,15.5213
1=13.9007,18.4905,8.805
0=13.5794,0.0123537,15.5908
1=13.9447,18.522,8.82
0=13.6574,0.0123784,15.6605
1=13.9888,18.5535,8.835
0=13.7357,0.012403,15.7305
1=14.033,18.585,8.85
0=13.8143,0.0124277,15.8006
1=14.0772,18.6165,8.865
0=13.8933,0.0124524,15.871
1=14.1216,18.648,8.88
0=13.9727,0.012477,15.9416
1=14.166,18.6795,8.895
0=14.0524,0.0125017,16.0125
1=14.2104,18.711,8.91
0=14.1325,0.0125263,16.0835
1=14.255,18.7425,8.925
0=14.2129,0.012551,16.1548
1=14.2996,18.774,8.94
0=14.2936,0.0125757,16.2263
1=14.3443,18.8055,8.955
0=14.3748,0.0126003,16.298
1=14.3891,18.837,8.97
0=14.4563,0.012625,16.37
1=14.4339,18.8685,8.985
0=14.5381,0.0126497,16.4421
1=14.4789,18.9,9
0=14.6203,0.0126744,16.5145
1=14.5239,18.9315,9.015
0=14.7029,0.012699,16.5871
1=14.5689,18.963,9.03
0=14.7858,0.0127237,16.66
1=14.6141,18.9945,9.045
0=14.8691,0.0127484,16.7331
1=14.6593,19.026,9.06
0=14.9528,0.0127731,16.8063
1=14.7046,19.0575,9.075
0=15.0368,0.0127978,16.8799
1=14.75,19.089,9.09
0=15.1212,0.0128225,16.9536
1=14.7954,19.1205,9.105
0=15.206,0.0128472,17.0276
1=14.841,19.152,9.12
0=15.2911,0.0128719,17.1018
1=14.8866,19.1835,9.135
0=15.3766,0.0128965,17.1762
1=14.9322,19.215,9.15
0=15.4625,0.0129212,17.2509
1=14.978,19.2465,9.165
0=15.5488,0.0129459,17.3258
1=15.0238,19.278,9.18
0=15.6354,0.0129706,17.4009
1=15.0697,19.3095,9.195
0=15.7224,0.0129953,17.4763
1=15.1157,19.341,9.21
0=15.8098,0.0130201,17.5518
1=15.1617,19.3725,9.225
0=15.8976,0.0130448,17.6276
1=15.2079,19.404,9.24
0=15.9857,0.0130695,17.7037
1=15.2541,19.4355,9.255
0=16.0742,0.0130942,17.78
1=15.3003,19.467,9.27
0=16.1631,0.0131189,17.8565
1=15.3467,19.4985,9.285
0=16.2524,0.0131436,17.9332
1=15.3931,19.53,9.3
0=16.3421,0.0131683,18.0102
1=15.4396,19.5615,9.315
0=16.4321,0.013193,18.0873
1=15.4862,19.593,9.33
0=16.5226,0.0132178,18.1648
1=15.5328,19.6245,9.345
0=16.6134,0.0132425,18.2424
1=15.5796,19.656,9.36
0=16.7046,0.0132672,18.3203
1=15.6264,19.6875,9.375
0=16.7962,0.0132919,18.3985
1=15.6732,19.719,9.39
0=16.8882,0.0133166,18.4768
1=15.7202,19.7505,9.405
0=16.9806,0.0133414,18.5554
1=15.7672,19.782,9.42
0=17.0733,0.0133661,18.6343
1=15.8143,19.8135,9.435
0=17.1665,0.0133908,18.7133
1=15.8615,19.845,9.45
0=17.2601,0.0134156,18.7927
1=15.9087,19.8765,9.465
0=17.354,0.0134403,18.8722
1=15.9561,19.908,9.48
0=17.4484,0.013465,18.952
1=16.0035,19.9395,9.495
0=17.5432,0.0134898,19.032
1=16.0509,19.971,9.51
0=17.6383,0.0135145,19.1123
1=16.0985,20.0025,9.525
0=17.7339,0.0135393,19.1927
1=16.1461,20.034,9.54
0=17.8298,0.013564,19.2735
1=16.1938,20.0655,9.555
0=17.9262,0.0135888,19.3544
1=16.2416,20.097,9.57
0=18.023,0.0136135,19.4357
1=16.2894,20.1285,9.585
0=18.1202,0.0136383,19.5171
1=16.3374,20.16,9.6
0=18.2178,0.013663,19.5988
1=16.3854,20.1915,9.615
0=18.3157,0.0136878,19.6807
1=16.4334,20.223,9.63
0=18.4142,0.0137125,19.7629
1=16.4816,20.2545,9.645
0=18.513,0.0137373,19.8453
1=16.5298,20.286,9.66
0=18.6122,0.013762,19.9279
1=16.5781,20.3175,9.675
0=18.7118,0.0137868,20.0108
1=16.6265,20.349,9.69
0=18.8119,0.0138115,20.094
1=16.6749,20.3805,9.705
0=18.9124,0.0138363,20.1773
1=16.7235,20.412,9.72
0=19.0132,0.0138611,20.261
1=16.7721,20.4435,9.735
0=19.1145,0.0138858,20.3448
1=16.8207,20.475,9.75
0=19.2163,0.0139106,20.4289
1=16.8695,20.5065,9.765
0=19.3184,0.0139354,20.5133
1=16.9183,20.538,9.78
0=19.421,0.0139601,20.5979
1=16.9672,20.5695,9.795
0=19.524,0.0139849,20.6827
1=17.0162,20.601,9.81
0=19.6274,0.0140097,20.7678
1=17.0652,20.6325,9.825
0=19.7312,0.0140344,20.8531
1=17.1144,20.664,9.84
0=19.8355,0.0140592,20.9387
1=17.1636,20.6955,9.855
0=19.9402,0.014084,21.0245
1=17.2128,20.727,9.87
0=20.0453,0.0141088,21.1105
1=17.2622,20.7585,9.885
0=20.1509,0.0141336,21.1969
1=17.3116,20.79,9.9
0=20.2568,0.0141583,21.2834
1=17.3611,20.8215,9.915
0=20.3633,0.0141831,21.3702
1=17.4107,20.853,9.93
0=20.4701,0.0142079,21.4573
1=17.4603,20.8845,9.945
0=20.5774,0.0142327,21.5446
1=17.5101,20.916,9.96
0=20.6851,0.0142575,21.6321
1=17.5599,20.9475,9.975
0=20.7933,0.0142823,21.7199
1=17.6097,20.979,9.99
0=20.9019,0.014307,21.808
1=17.6597,21.0105,10.005
0=21.0109,0.0143318,21.8963
1=17.7097,21.042,10.02
0=21.1204,0.0143566,21.9848
1=17.7598,21.0735,10.035
0=21.2303,0.0143814,22.0736
1=17.81,21.105,10.05
0=21.3407,0.0144062,22.1627
1=17.8602,21.1365,10.065
0=21.4515,0.014431,22.252
1=17.9106,21.168,10.08
0=21.5628,0.0144558,22.3415
1=17.961,21.1995,10.095
0=21.6745,0.0144806,22.4313
1=18.0114,21.231,10.11
0=21.7866,0.0145054,22.5214
1=18.062,21.2625,10.125
0=21.8992,0.0145302,22.6117
1=18.1126,21.294,10.14
0=22.0123,0.014555,22.7023
1=18.1633,21.3255,10.155
0=22.1258,0.0145798,22.7931
1=18.2141,21.357,10.17
0=22.2398,0.0146046,22.8841
1=18.2649,21.3885,10.185
0=22.3542,0.0146294,22.9755
1=18.3158,21.42,10.2
0=22.4691,0.0146542,23.0671
1=18.3668,21.4515,10.215
0=22.5844,0.014679,23.1589
1=18.4179,21.483,10.23
0=22.7002,0.0147039,23.251
1=18.4691,21.5145,10.245
0=22.8165,0.0147287,23.3433
1=18.5203,21.546,10.26
0=22.9332,0.0147535,23.4359
1=18.5716,21.5775,10.275
0=23.0504,0.0147783,23.5288
1=18.623,21.609,10.29
0=23.168,0.0148031,23.6219
1=18.6744,21.6405,10.305
0=23.2861,0.0148279,23.7153
1=18.7259,21.672,10.32
0=23.4047,0.0148527,23.8089
1=18.7775,21.7035,10.335
0=23.5237,0.0148776,23.9028
1=18.8292,21.735,10.35
0=23.6432,0.0149024,23.9969
1=18.881,21.7665,10.365
0=23.7632,0.0149272,24.0913
1=18.9328,21.798,10.38
0=23.8837,0.014952,24.186
1=18.9847,21.8295,10.395
0=24.0046,0.0149768,24.2809
1=19.0367,21.861,10.41
0=24.126,0.0150017,24.3761
1=19.0887,21.8925,10.425
0=24.2479,0.0150265,24.4715
1=19.1408,21.924,10.44
0=24.3703,0.0150513,24.5673
1=19.193,21.9555,10.455
0=24.4931,0.0150761,24.6632
1=19.2453,21.987,10.47
0=24.6164,0.015101,24.7594
1=19.2977,22.0185,10.485
0=24.7402,0.0151258,24.8559
1=19.3501,22.05,10.5
0=24.8645,0.0151506,24.9527
1=19.4026,22.0815,10.515
0=24.9892,0.0151755,25.0497
1=19.4552,22.113,10.53
0=25.1145,0.0152003,25.147
1=19.5078,22.1445,10.545
0=25.2402,0.0152251,25.2445
1=19.5605,22.176,10.56
0=25.3665,0.01525,25.3423
1=19.6133,22.2075,10.575
0=25.4932,0.0152748,25.4404
1=19.6662,22.239,10.59
0=25.6204,0.0152996,25.5387
1=19.7192,22.2705,10.605
0=25.7481,0.0153245,25.6373
1=19.7722,22.302,10.62
0=25.8762,0.0153493,25.7362
1=19.8253,22.3335,10.635
0=26.0049,0.0153741,25.8353
1=19.8785,22.365,10.65
0=26.1341,0.015399,25.9347
1=19.9317,22.3965,10.665
0=26.2638,0.0154238,26.0343
1=19.985,22.428,10.68
0=26.3939,0.0154487,26.1343
1=20.0384,22.4595,10.695
0=26.5246,0.0154735,26.2345
1=20.0919,22.491,10.71
0=26.6558,0.0154983,26.3349
1=20.1455,22.5225,10.725
0=26.7875,0.0155232,26.4357
1=20.1991,22.554,10.74
0=26.9196,0.015548,26.5366
1=20.2528,22.5855,10.755
0=27.0523,0.0155729,26.6379
1=20.3066,22.617,10.77
0=27.1855,0.0155977,26.7394
1=20.3604,22.6485,10.785
0=27.3192,0.0156226,26.8412
1=20.4143,22.68,10.8
0=27.4534,0.0156474,26.9433
1=20.4683,22.7115,10.815
0=27.5881,0.0156723,27.0457
1=20.5224,22.743,10.83
0=27.7234,0.0156971,27.1483
1=20.5766,22.7745,10.845
0=27.8591,0.015722,27.2512
1=20.6308,22.806,10.86
0=27.9954,0.0157468,27.3543
1=20.6851,22.8375,10.875
0=28.1321,0.0157717,27.4577
1=20.7395,22.869,10.89
0=28.2694,0.0157965,27.5614
1=20.7939,22.9005,10.905
0=28.4072,0.0158214,27.6654
1=20.8484,22.932,10.92
0=28.5456,0.0158463,27.7696
1=20.903,22.9635,10.935
0=28.6844,0.0158711,27.8742
1=20.9577,22.995,10.95
0=28.8238,0.015896,27.9789
1=21.0125,23.0265,10.965
0=28.9637,0.0159208,28.084
1=21.0673,23.058,10.98
0=29.1041,0.0159457,28.1893
1=21.1222,23.0895,10.995
0=29.245,0.0159705,28.295
1=21.1772,23.121,11.01
0=29.3865,0.0159954,28.4008
1=21.2322,23.1525,11.025
0=29.5285,0.0160203,28.507
1=21.2873,23.184,11.04
0=29.6711,0.0160451,28.6134
1=21.3425,23.2155,11.055
0=29.8141,0.01607,28.7202
1=21.3978,23.247,11.07
0=29.9577,0.0160949,28.8271
1=21.4532,23.2785,11.085
0=30.1019,0.0161197,28.9344
1=21.5086,23.31,11.1
0=30.2465,0.0161446,29.0419
1=21.5641,23.3415,11.115
0=30.3917,0.0161695,29.1498
1=21.6197,23.373,11.13
0=30.5375,0.0161943,29.2579
1=21.6753,23.4045,11.145
0=30.6838,0.0162192,29.3662
1=21.731,23.436,11.16
0=30.8306,0.0162441,29.4749
1=21.7868,23.4675,11.175
0=30.978,0.0162689,29.5838
1=21.8427,23.499,11.19
0=31.1259,0.0162938,29.693
1=21.8987,23.5305,11.205
0=31.2744,0.0163187,29.8025
1=21.9547,23.562,11.22
0=31.4234,0.0163435,29.9123
1=22.0108,23.5935,11.235
0=31.5729,0.0163684,30.0224
1=22.067,23.625,11.25
0=31.7231,0.0163933,30.1327
1=22.1232,23.6565,11.265
0=31.8737,0.0164182,30.2433
1=22.1795,23.688,11.28
0=32.0249,0.016443,30.3542
1=22.2359,23.7195,11.295
0=32.1767,0.0164679,30.4654
1=22.2924,23.751,11.31
0=32.329,0.0164928,30.5769
1=22.349,23.7825,11.325
0=32.4819,0.0165177,30.6886
1=22.4056,23.814,11.34
0=32.6354,0.0165425,30.8006
1=22.4623,23.8455,11.355
0=32.7894,0.0165674,30.9129
1=22.5191,23.877,11.37
0=32.9439,0.0165923,31.0255
1=22.5759,23.9085,11.385
0=33.0991,0.0166172,31.1384
1=22.6328,23.94,11.4
0=33.2547,0.0166421,31.2516
1=22.6898,23.9715,11.415
0=33.411,0.0166669,31.365
1=22.7469,24.003,11.43
0=33.5678,0.0166918,31.4788
1=22.8041,24.0345,11.445
0=33.7252,0.0167167,31.5928
1=22.8613,24.066,11.46
0=33.8832,0.0167416,31.7071
1=22.9186,24.0975,11.475
0=34.0417,0.0167665,31.8217
1=22.976,24.129,11.49
0=34.2008,0.0167913,31.9366
1=23.0334,24.1605,11.505
0=34.3605,0.0168162,32.0517
1=23.0909,24.192,11.52
0=34.5208,0.0168411,32.1672
1=23.1485,24.2235,11.535
0=34.6816,0.016866,32.2829
1=23.2062,24.255,11.55
0=34.843,0.0168909,32.399
1=23.264,24.2865,11.565
0=35.005,0.0169158,32.5153
1=23.3218,24.318,11.58
0=35.1676,0.0169407,32.6319
1=23.3797,24.3495,11.595
0=35.3308,0.0169655,32.7488
1=23.4377,24.381,11.61
0=35.4945,0.0169904,32.866
1=23.4957,24.4125,11.625
0=35.6588,0.0170153,32.9835
1=23.5538,24.444,11.64
0=35.8237,0.0170402,33.1012
1=23.612,24.4755,11.655
0=35.9892,0.0170651,33.2193
1=23.6703,24.507,11.67
0=36.1553,0.01709,33.3376
1=23.7287,24.5385,11.685
0=36.322,0.0171149,33.4563
1=23.7871,24.57,11.7
0=36.4893,0.0171398,33.5752
1=23.8456,24.6015,11.715
0=36.6572,0.0171647,33.6944
1=23.9042,24.633,11.73
0=36.8257,0.0171895,33.814
1=23.9628,24.6645,11.745
0=36.9947,0.0172144,33.9338
1=24.0215,24.696,11.76
0=37.1644,0.0172393,34.0539
1=24.0803,24.7275,11.775
0=37.3347,0.0172642,34.1743
1=24.1392,24.759,11.79
0=37.5055,0.0172891,34.295
1=24.1982,24.7905,11.805
0=37.677,0.017314,34.416
1=24.2572,24.822,11.82
0=37.8491,0.0173389,34.5373
1=24.3163,24.8535,11.835
0=38.0218,0.0173638,34.6588
1=24.3755,24.885,11.85
0=38.1951,0.0173887,34.7807
1=24.4347,24.9165,11.865
0=38.369,0.0174136,34.9029
1=24.494,24.948,11.88
0=38.5435,0.0174385,35.0254
1=24.5534,24.9795,11.895
0=38.7186,0.0174634,35.1481
1=24.6129,25.011,11.91
0=38.8944,0.0174883,35.2712
1=24.6725,25.0425,11.925
0=39.0707,0.0175132,35.3946
1=24.7321,25.074,11.94
0=39.2477,0.0175381,35.5182
1=24.7918,25.1055,11.955
0=39.4253,0.017563,35.6422
1=24.8516,25.137,11.97
0=39.6035,0.0175879,35.7664
1=24.9114,25.1685,11.985
0=39.7823,0.0176128,35.891
1=24.9713,25.2,12
0=39.9618,0.0176377,36.0158
1=25.0313,25.2315,12.015
0=40.1419,0.0176626,36.141
1=25.0914,25.263,12.03
0=40.3226,0.0176875,36.2665
1=25.1516,25.2945,12.045
0=40.5039,0.0177124,36.3922
1=25.2118,25.326,12.06
0=40.6859,0.0177373,36.5183
1=25.2721,25.3575,12.075
0=40.8684,0.0177622,36.6446
1=25.3325,25.389,12.09
0=41.0517,0.0177871,36.7713
1=25.3929,25.4205,12.105
0=41.2355,0.017812,36.8983
1=25.4534,25.452,12.12
0=41.42,0.0178369,37.0255
1=25.514,25.4835,12.135
0=41.6051,0.0178618,37.1531
1=25.5747,25.515,12.15
0=41.7909,0.0178867,37.281
1=25.6355,25.5465,12.165
0=41.9773,0.0179116,37.4091
1=25.6963,25.578,12.18
0=42.1644,0.0179365,37.5376
1=25.7572,25.6095,12.195
0=42.3521,0.0179614,37.6664
1=25.8182,25.641,12.21
0=42.5404,0.0179863,37.7955
1=25.8792,25.6725,12.225
0=42.7294,0.0180112,37.9249
1=25.9403,25.704,12.24
0=42.919,0.0180361,38.0546
1=26.0015,25.7355,12.255
0=43.1093,0.0180611,38.1846
1=26.0628,25.767,12.27
0=43.3002,0.018086,38.3149
1=26.1242,25.7985,12.285
0=43.4918,0.0181109,38.4455
1=26.1856,25.83,12.3
0=43.684,0.0181358,38.5765
1=26.2471,25.8615,12.315
0=43.8769,0.0181607,38.7077
1=26.3087,25.893,12.33
0=44.0704,0.0181856,38.8393
