0,0
0.0179622,0.00894132
0.0267946,0.0177838
0.0355292,0.0265285
0.044167,0.0351763
0.0527088,0.0437283
0.0611557,0.0521853
0.0695086,0.0605483
0.0777684,0.0688182
0.0859361,0.076996
0.0940126,0.0850826
0.101999,0.0930789
0.109896,0.100986
0.117704,0.108804
0.125424,0.116535
0.133058,0.124179
0.140606,0.131737
0.148069,0.13921
0.155448,0.146598
0.162743,0.153904
0.169956,0.161127
0.177087,0.168268
0.184137,0.175328
0.191107,0.182308
0.197997,0.189209
0.204809,0.196031
0.211544,0.202775
0.218201,0.209443
0.224782,0.216034
0.231288,0.22255
0.237719,0.228991
0.244076,0.235358
0.25036,0.241652
0.256572,0.247874
0.262711,0.254023
0.26878,0.260102
0.274778,0.26611
0.280707,0.272049
0.286566,0.277919
0.292358,0.28372
0.298081,0.289454
0.303738,0.295121
0.309329,0.300721
0.314854,0.306256
0.320314,0.311726
0.325709,0.317132
0.331041,0.322474
0.33631,0.327753
0.341517,0.33297
0.346662,0.338125
0.351745,0.343219
0.356768,0.348252
0.361731,0.353225
0.366635,0.358139
0.37148,0.362994
0.376267,0.367791
0.380996,0.37253
0.385668,0.377212
0.390284,0.381838
0.394844,0.386408
0.399348,0.390922
0.403798,0.395382
0.408193,0.399787
0.412534,0.404139
0.416823,0.408437
0.421059,0.412683
0.425242,0.416877
0.429374,0.421019
0.433455,0.42511
0.437486,0.42915
0.441466,0.43314
0.445396,0.437081
0.449278,0.440973
0.453111,0.444816
0.456896,0.448611
0.460633,0.452358
0.464323,0.456058
0.467966,0.459711
0.471563,0.463318
0.475114,0.466879
0.47862,0.470395
0.482081,0.473866
0.485498,0.477293
0.48887,0.480676
0.492199,0.484015
0.495485,0.487311
0.498728,0.490564
0.501929,0.493775
0.505088,0.496944
0.508206,0.500072
0.511283,0.503159
0.514319,0.506205
0.517315,0.509211
0.520271,0.512177
0.523187,0.515103
0.526065,0.517991
0.528904,0.52084
0.531705,0.523651
0.534467,0.526424
0.537193,0.529159
0.539881,0.531857
0.542532,0.534519
0.545147,0.537144
0.547727,0.539733
0.55027,0.542287
0.552778,0.544805
0.555251,0.547288
0.55769,0.549736
0.560094,0.552151
0.562464,0.554531
0.564801,0.556878
0.567104,0.559191
0.569375,0.561472
0.571613,0.56372
0.573819,0.565936
0.575992,0.568119
0.578134,0.570271
0.580245,0.572392
0.582325,0.574482
0.584374,0.576541
0.586392,0.57857
0.588381,0.580568
0.59034,0.582537
0.592269,0.584476
0.594169,0.586387
0.59604,0.588268
0.597883,0.59012
0.599697,0.591944
0.601483,0.593741
0.603241,0.595509
0.604972,0.59725
0.606676,0.598963
0.608352,0.60065
0.610002,0.60231
0.611626,0.603944
0.613223,0.605551
0.614794,0.607132
0.61634,0.608688
0.61786,0.610218
0.619356,0.611724
0.620826,0.613204
0.622272,0.61466
0.623693,0.616091
0.62509,0.617498
0.626463,0.618882
0.627813,0.620241
0.629139,0.621577
0.630442,0.62289
0.631722,0.62418
0.632979,0.625447
0.634213,0.626692
0.635426,0.627914
0.636616,0.629114
0.637784,0.630293
0.638931,0.63145
0.640056,0.632585
0.64116,0.633699
0.642243,0.634792
0.643306,0.635865
0.644347,0.636916
0.645369,0.637948
0.64637,0.638959
0.647351,0.63995
0.648312,0.640921
0.649254,0.641873
0.650176,0.642806
0.65108,0.643719
0.651964,0.644613
0.652829,0.645488
0.653676,0.646345
0.654504,0.647184
0.655314,0.648004
0.656106,0.648806
0.65688,0.64959
0.657636,0.650356
0.658375,0.651105
0.659097,0.651836
0.659801,0.65255
0.660488,0.653248
0.661158,0.653928
0.661812,0.654592
0.662449,0.655239
0.66307,0.655869
0.663674,0.656484
0.664263,0.657083
0.664835,0.657665
0.665392,0.658232
0.665933,0.658783
0.666459,0.659319
0.66697,0.65984
0.667466,0.660346
0.667946,0.660836
0.668412,0.661312
0.668863,0.661773
0.6693,0.66222
0.669722,0.662652
0.67013,0.66307
0.670524,0.663474
0.670904,0.663864
0.67127,0.66424
0.671623,0.664603
0.671961,0.664952
0.672287,0.665288
0.672599,0.66561
0.672899,0.665919
0.673185,0.666215
0.673458,0.666499
0.673719,0.666769
