# Next line: [dim],[# integration points],[years],[dt],[system radius],[planet count],[beta]
3,16000,20,0.00125,10,3,2
# Next lines: [planet ID],[planet name]
0,Sun
1,Earth
2,Jupiter
# Next lines: [planet ID]=[x],[y],[z]
2=2.31967,-4.57075,-0.0329472
0=-0.00346617,0.00688379,1.71864e-05
1=1.19119,-0.63535,-0.000483663
2=2.32269,-4.56902,-0.0330221
0=-0.00346569,0.00688285,1.71796e-05
1=1.19522,-0.630645,-0.000487735
2=2.32572,-4.56729,-0.0330969
0=-0.00346521,0.00688191,1.71727e-05
1=1.19921,-0.625928,-0.00049182
2=2.32874,-4.56556,-0.0331718
0=-0.00346473,0.00688097,1.71659e-05
1=1.20318,-0.621199,-0.000495919
2=2.33177,-4.56383,-0.0332466
0=-0.00346425,0.00688003,1.71591e-05
1=1.20711,-0.616457,-0.000500032
2=2.33479,-4.5621,-0.0333214
0=-0.00346377,0.00687909,1.71522e-05
1=1.21102,-0.611703,-0.000504159
2=2.33781,-4.56036,-0.0333962
0=-0.00346328,0.00687815,1.71453e-05
1=1.2149,-0.606938,-0.000508299
2=2.34083,-4.55862,-0.033471
0=-0.0034628,0.00687721,1.71384e-05
1=1.21875,-0.60216,-0.000512453
2=2.34385,-4.55688,-0.0335458
0=-0.00346232,0.00687627,1.71315e-05
1=1.22257,-0.597371,-0.000516621
2=2.34687,-4.55514,-0.0336205
0=-0.00346183,0.00687533,1.71246e-05
1=1.22637,-0.592571,-0.000520802
2=2.34988,-4.5534,-0.0336952
0=-0.00346135,0.00687439,1.71176e-05
1=1.23013,-0.587759,-0.000524997
2=2.3529,-4.55165,-0.03377
0=-0.00346086,0.00687345,1.71107e-05
1=1.23387,-0.582936,-0.000529205
2=2.35591,-4.5499,-0.0338447
0=-0.00346038,0.00687251,1.71037e-05
1=1.23758,-0.578103,-0.000533426
2=2.35892,-4.54815,-0.0339194
0=-0.00345989,0.00687157,1.70967e-05
1=1.24126,-0.573258,-0.000537661
2=2.36194,-4.5464,-0.033994
0=-0.0034594,0.00687063,1.70897e-05
1=1.24491,-0.568403,-0.000541909
2=2.36495,-4.54465,-0.0340687
0=-0.00345891,0.0068697,1.70827e-05
1=1.24853,-0.563537,-0.00054617
2=2.36796,-4.54289,-0.0341433
0=-0.00345843,0.00686876,1.70756e-05
1=1.25212,-0.558661,-0.000550444
2=2.37097,-4.54113,-0.034218
0=-0.00345794,0.00686782,1.70686e-05
1=1.25568,-0.553774,-0.000554731
2=2.37398,-4.53937,-0.0342926
0=-0.00345745,0.00686688,1.70615e-05
1=1.25922,-0.548878,-0.000559031
2=2.37698,-4.53761,-0.0343672
0=-0.00345696,0.00686595,1.70544e-05
1=1.26272,-0.543971,-0.000563344
2=2.37999,-4.53584,-0.0344417
0=-0.00345646,0.00686501,1.70473e-05
1=1.2662,-0.539055,-0.00056767
2=2.38299,-4.53408,-0.0345163
0=-0.00345597,0.00686407,1.70402e-05
1=1.26965,-0.534129,-0.000572009
2=2.386,-4.53231,-0.0345909
0=-0.00345548,0.00686314,1.70331e-05
1=1.27307,-0.529194,-0.00057636
2=2.389,-4.53054,-0.0346654
0=-0.00345499,0.0068622,1.70259e-05
1=1.27646,-0.524249,-0.000580724
2=2.392,-4.52876,-0.0347399
0=-0.00345449,0.00686127,1.70187e-05
1=1.27982,-0.519296,-0.000585101
2=2.395,-4.52699,-0.0348144
0=-0.003454,0.00686033,1.70116e-05
1=1.28316,-0.514333,-0.00058949
2=2.398,-4.52521,-0.0348889
0=-0.0034535,0.0068594,1.70044e-05
1=1.28646,-0.509361,-0.000593892
2=2.401,-4.52343,-0.0349634
0=-0.00345301,0.00685846,1.69971e-05
1=1.28974,-0.50438,-0.000598306
2=2.40399,-4.52165,-0.0350378
0=-0.00345251,0.00685753,1.69899e-05
1=1.29298,-0.499391,-0.000602732
2=2.40699,-4.51987,-0.0351123
0=-0.00345201,0.00685659,1.69827e-05
1=1.2962,-0.494393,-0.00060717
2=2.40998,-4.51808,-0.0351867
0=-0.00345151,0.00685566,1.69754e-05
1=1.29939,-0.489387,-0.000611621
2=2.41298,-4.51629,-0.0352611
0=-0.00345101,0.00685473,1.69681e-05
1=1.30255,-0.484372,-0.000616084
2=2.41597,-4.5145,-0.0353355
0=-0.00345051,0.00685379,1.69608e-05
1=1.30568,-0.47935,-0.000620558
2=2.41896,-4.51271,-0.0354098
0=-0.00345001,0.00685286,1.69535e-05
1=1.30879,-0.474319,-0.000625045
2=2.42195,-4.51092,-0.0354842
0=-0.00344951,0.00685193,1.69462e-05
1=1.31186,-0.469281,-0.000629544
2=2.42494,-4.50912,-0.0355585
0=-0.00344901,0.00685099,1.69388e-05
1=1.31491,-0.464235,-0.000634054
2=2.42793,-4.50732,-0.0356329
0=-0.00344851,0.00685006,1.69315e-05
1=1.31792,-0.459182,-0.000638576
2=2.43092,-4.50552,-0.0357072
0=-0.00344801,0.00684913,1.69241e-05
1=1.32091,-0.454121,-0.00064311
2=2.4339,-4.50372,-0.0357815
0=-0.0034475,0.0068482,1.69167e-05
1=1.32387,-0.449053,-0.000647656
2=2.43689,-4.50192,-0.0358557
0=-0.003447,0.00684727,1.69093e-05
1=1.3268,-0.443978,-0.000652213
2=2.43987,-4.50011,-0.03593
0=-0.0034465,0.00684634,1.69019e-05
1=1.3297,-0.438895,-0.000656781
2=2.44285,-4.4983,-0.0360042
0=-0.00344599,0.00684541,1.68944e-05
1=1.33257,-0.433806,-0.000661361
2=2.44583,-4.49649,-0.0360785
0=-0.00344548,0.00684448,1.6887e-05
1=1.33542,-0.42871,-0.000665952
2=2.44882,-4.49468,-0.0361527
0=-0.00344498,0.00684355,1.68795e-05
1=1.33823,-0.423608,-0.000670555
2=2.45179,-4.49286,-0.0362269
0=-0.00344447,0.00684262,1.6872e-05
1=1.34102,-0.418499,-0.000675168
2=2.45477,-4.49105,-0.036301
0=-0.00344396,0.00684169,1.68645e-05
1=1.34377,-0.413384,-0.000679793
2=2.45775,-4.48923,-0.0363752
0=-0.00344345,0.00684076,1.6857e-05
1=1.3465,-0.408262,-0.000684428
2=2.46072,-4.48741,-0.0364493
0=-0.00344294,0.00683983,1.68494e-05
1=1.3492,-0.403134,-0.000689075
2=2.4637,-4.48558,-0.0365235
0=-0.00344243,0.0068389,1.68419e-05
1=1.35187,-0.398001,-0.000693732
2=2.46667,-4.48376,-0.0365976
0=-0.00344192,0.00683797,1.68343e-05
1=1.35452,-0.392861,-0.000698401
2=2.46965,-4.48193,-0.0366717
0=-0.00344141,0.00683704,1.68267e-05
1=1.35713,-0.387716,-0.00070308
2=2.47262,-4.4801,-0.0367457
0=-0.0034409,0.00683611,1.68191e-05
1=1.35972,-0.382566,-0.000707769
2=2.47559,-4.47827,-0.0368198
0=-0.00344039,0.00683519,1.68115e-05
1=1.36227,-0.37741,-0.000712469
2=2.47856,-4.47644,-0.0368938
0=-0.00343987,0.00683426,1.68039e-05
1=1.3648,-0.372248,-0.00071718
2=2.48152,-4.4746,-0.0369679
0=-0.00343936,0.00683333,1.67962e-05
1=1.3673,-0.367081,-0.000721901
2=2.48449,-4.47277,-0.0370419
0=-0.00343884,0.00683241,1.67886e-05
1=1.36977,-0.36191,-0.000726632
2=2.48746,-4.47093,-0.0371159
0=-0.00343833,0.00683148,1.67809e-05
1=1.37221,-0.356733,-0.000731374
2=2.49042,-4.46909,-0.0371898
0=-0.00343781,0.00683055,1.67732e-05
1=1.37462,-0.351552,-0.000736126
2=2.49338,-4.46724,-0.0372638
0=-0.0034373,0.00682963,1.67655e-05
1=1.37701,-0.346365,-0.000740887
2=2.49635,-4.4654,-0.0373377
0=-0.00343678,0.0068287,1.67577e-05
1=1.37936,-0.341175,-0.000745659
2=2.49931,-4.46355,-0.0374117
0=-0.00343626,0.00682778,1.675e-05
1=1.38169,-0.335979,-0.000750441
2=2.50227,-4.4617,-0.0374856
0=-0.00343574,0.00682685,1.67422e-05
1=1.38399,-0.33078,-0.000755233
2=2.50523,-4.45985,-0.0375595
0=-0.00343522,0.00682593,1.67344e-05
1=1.38626,-0.325576,-0.000760034
2=2.50818,-4.458,-0.0376333
0=-0.0034347,0.006825,1.67266e-05
1=1.3885,-0.320368,-0.000764845
2=2.51114,-4.45614,-0.0377072
0=-0.00343418,0.00682408,1.67188e-05
1=1.39071,-0.315156,-0.000769666
2=2.51409,-4.45428,-0.037781
0=-0.00343366,0.00682315,1.6711e-05
1=1.3929,-0.30994,-0.000774496
2=2.51705,-4.45242,-0.0378548
0=-0.00343314,0.00682223,1.67032e-05
1=1.39505,-0.304721,-0.000779335
2=2.52,-4.45056,-0.0379286
0=-0.00343262,0.00682131,1.66953e-05
1=1.39718,-0.299498,-0.000784184
2=2.52295,-4.4487,-0.0380024
0=-0.00343209,0.00682038,1.66874e-05
1=1.39928,-0.294271,-0.000789043
2=2.5259,-4.44683,-0.0380762
0=-0.00343157,0.00681946,1.66795e-05
1=1.40135,-0.289041,-0.00079391
2=2.52885,-4.44496,-0.0381499
0=-0.00343104,0.00681854,1.66716e-05
1=1.40339,-0.283808,-0.000798787
2=2.5318,-4.44309,-0.0382237
0=-0.00343052,0.00681762,1.66637e-05
1=1.4054,-0.278572,-0.000803672
2=2.53475,-4.44122,-0.0382974
0=-0.00342999,0.0068167,1.66558e-05
1=1.40739,-0.273332,-0.000808567
2=2.53769,-4.43935,-0.0383711
0=-0.00342947,0.00681577,1.66478e-05
1=1.40934,-0.26809,-0.00081347
2=2.54064,-4.43747,-0.0384448
0=-0.00342894,0.00681485,1.66398e-05
1=1.41127,-0.262844,-0.000818382
2=2.54358,-4.43559,-0.0385184
0=-0.00342841,0.00681393,1.66319e-05
1=1.41317,-0.257597,-0.000823303
2=2.54653,-4.43371,-0.0385921
0=-0.00342788,0.00681301,1.66238e-05
1=1.41504,-0.252346,-0.000828232
2=2.54947,-4.43183,-0.0386657
0=-0.00342735,0.00681209,1.66158e-05
1=1.41688,-0.247093,-0.00083317
2=2.55241,-4.42995,-0.0387393
0=-0.00342682,0.00681117,1.66078e-05
1=1.4187,-0.241838,-0.000838117
2=2.55535,-4.42806,-0.0388129
0=-0.00342629,0.00681025,1.65997e-05
1=1.42048,-0.23658,-0.000843071
2=2.55828,-4.42617,-0.0388865
0=-0.00342576,0.00680933,1.65917e-05
1=1.42224,-0.231321,-0.000848034
2=2.56122,-4.42428,-0.03896
0=-0.00342523,0.00680841,1.65836e-05
1=1.42397,-0.226059,-0.000853005
2=2.56416,-4.42239,-0.0390336
0=-0.0034247,0.0068075,1.65755e-05
1=1.42567,-0.220795,-0.000857985
2=2.56709,-4.42049,-0.0391071
0=-0.00342416,0.00680658,1.65674e-05
1=1.42734,-0.21553,-0.000862972
2=2.57002,-4.4186,-0.0391806
0=-0.00342363,0.00680566,1.65592e-05
1=1.42899,-0.210263,-0.000867967
2=2.57295,-4.4167,-0.0392541
0=-0.00342309,0.00680474,1.65511e-05
1=1.4306,-0.204994,-0.00087297
2=2.57589,-4.4148,-0.0393275
0=-0.00342256,0.00680382,1.65429e-05
1=1.43219,-0.199724,-0.00087798
2=2.57881,-4.4129,-0.039401
0=-0.00342202,0.00680291,1.65348e-05
1=1.43375,-0.194453,-0.000882999
2=2.58174,-4.41099,-0.0394744
0=-0.00342149,0.00680199,1.65266e-05
1=1.43528,-0.18918,-0.000888025
2=2.58467,-4.40909,-0.0395478
0=-0.00342095,0.00680107,1.65183e-05
1=1.43678,-0.183906,-0.000893058
2=2.5876,-4.40718,-0.0396212
0=-0.00342041,0.00680016,1.65101e-05
1=1.43826,-0.178631,-0.000898099
2=2.59052,-4.40527,-0.0396946
0=-0.00341987,0.00679924,1.65019e-05
1=1.4397,-0.173355,-0.000903147
2=2.59344,-4.40335,-0.0397679
0=-0.00341933,0.00679832,1.64936e-05
1=1.44112,-0.168079,-0.000908202
2=2.59637,-4.40144,-0.0398413
0=-0.00341879,0.00679741,1.64853e-05
1=1.44251,-0.162801,-0.000913264
2=2.59929,-4.39952,-0.0399146
0=-0.00341825,0.00679649,1.6477e-05
1=1.44387,-0.157523,-0.000918333
2=2.60221,-4.3976,-0.0399879
0=-0.00341771,0.00679558,1.64687e-05
1=1.44521,-0.152245,-0.000923409
2=2.60513,-4.39568,-0.0400612
0=-0.00341717,0.00679467,1.64604e-05
1=1.44651,-0.146966,-0.000928492
2=2.60804,-4.39376,-0.0401344
0=-0.00341663,0.00679375,1.64521e-05
1=1.44779,-0.141687,-0.000933582
2=2.61096,-4.39183,-0.0402077
0=-0.00341608,0.00679284,1.64437e-05
1=1.44904,-0.136407,-0.000938678
2=2.61388,-4.38991,-0.0402809
0=-0.00341554,0.00679192,1.64353e-05
1=1.45026,-0.131128,-0.000943781
2=2.61679,-4.38798,-0.0403541
0=-0.003415,0.00679101,1.6427e-05
1=1.45145,-0.125848,-0.000948891
2=2.6197,-4.38605,-0.0404273
0=-0.00341445,0.0067901,1.64185e-05
1=1.45262,-0.120569,-0.000954006
2=2.62261,-4.38411,-0.0405005
0=-0.00341391,0.00678919,1.64101e-05
1=1.45375,-0.11529,-0.000959128
2=2.62552,-4.38218,-0.0405736
0=-0.00341336,0.00678827,1.64017e-05
1=1.45486,-0.110011,-0.000964257
2=2.62843,-4.38024,-0.0406468
0=-0.00341281,0.00678736,1.63932e-05
1=1.45595,-0.104733,-0.000969391
2=2.63134,-4.3783,-0.0407199
0=-0.00341226,0.00678645,1.63848e-05
1=1.457,-0.0994553,-0.000974531
2=2.63425,-4.37636,-0.040793
0=-0.00341172,0.00678554,1.63763e-05
1=1.45802,-0.0941782,-0.000979677
2=2.63715,-4.37442,-0.0408661
0=-0.00341117,0.00678463,1.63678e-05
1=1.45902,-0.0889019,-0.000984829
2=2.64006,-4.37247,-0.0409391
0=-0.00341062,0.00678372,1.63593e-05
1=1.45999,-0.0836263,-0.000989987
2=2.64296,-4.37053,-0.0410122
0=-0.00341007,0.00678281,1.63507e-05
1=1.46093,-0.0783517,-0.00099515
2=2.64586,-4.36858,-0.0410852
0=-0.00340952,0.0067819,1.63422e-05
1=1.46185,-0.0730782,-0.00100032
2=2.64876,-4.36663,-0.0411582
0=-0.00340896,0.00678099,1.63336e-05
1=1.46273,-0.0678058,-0.00100549
2=2.65166,-4.36467,-0.0412312
0=-0.00340841,0.00678008,1.6325e-05
1=1.46359,-0.0625347,-0.00101067
2=2.65456,-4.36272,-0.0413041
0=-0.00340786,0.00677917,1.63164e-05
1=1.46442,-0.0572648,-0.00101586
2=2.65746,-4.36076,-0.0413771
0=-0.0034073,0.00677826,1.63078e-05
1=1.46522,-0.0519965,-0.00102105
2=2.66035,-4.3588,-0.04145
0=-0.00340675,0.00677735,1.62992e-05
1=1.466,-0.0467297,-0.00102624
2=2.66325,-4.35684,-0.0415229
0=-0.0034062,0.00677644,1.62906e-05
1=1.46674,-0.0414645,-0.00103144
2=2.66614,-4.35488,-0.0415958
0=-0.00340564,0.00677554,1.62819e-05
1=1.46746,-0.036201,-0.00103665
2=2.66903,-4.35291,-0.0416687
0=-0.00340508,0.00677463,1.62732e-05
1=1.46815,-0.0309394,-0.00104186
2=2.67192,-4.35094,-0.0417415
0=-0.00340453,0.00677372,1.62645e-05
1=1.46882,-0.0256798,-0.00104707
2=2.67481,-4.34898,-0.0418143
0=-0.00340397,0.00677281,1.62558e-05
1=1.46945,-0.0204222,-0.00105229
2=2.6777,-4.347,-0.0418871
0=-0.00340341,0.00677191,1.62471e-05
1=1.47006,-0.0151667,-0.00105751
2=2.68059,-4.34503,-0.0419599
0=-0.00340285,0.006771,1.62384e-05
1=1.47064,-0.00991338,-0.00106274
2=2.68347,-4.34306,-0.0420327
0=-0.00340229,0.0067701,1.62296e-05
1=1.47119,-0.00466244,-0.00106797
2=2.68636,-4.34108,-0.0421055
0=-0.00340173,0.00676919,1.62208e-05
1=1.47172,0.000586081,-0.0010732
2=2.68924,-4.3391,-0.0421782
0=-0.00340117,0.00676828,1.6212e-05
1=1.47222,0.00583208,-0.00107844
2=2.69212,-4.33712,-0.0422509
0=-0.00340061,0.00676738,1.62032e-05
1=1.47269,0.0110755,-0.00108369
2=2.695,-4.33513,-0.0423236
0=-0.00340005,0.00676647,1.61944e-05
1=1.47313,0.0163161,-0.00108893
2=2.69788,-4.33315,-0.0423963
0=-0.00339948,0.00676557,1.61856e-05
1=1.47355,0.021554,-0.00109419
2=2.70076,-4.33116,-0.0424689
0=-0.00339892,0.00676467,1.61767e-05
1=1.47393,0.026789,-0.00109944
2=2.70364,-4.32917,-0.0425416
0=-0.00339836,0.00676376,1.61679e-05
1=1.47429,0.032021,-0.0011047
2=2.70652,-4.32718,-0.0426142
0=-0.00339779,0.00676286,1.6159e-05
1=1.47463,0.0372498,-0.00110996
2=2.70939,-4.32519,-0.0426868
0=-0.00339723,0.00676196,1.61501e-05
1=1.47493,0.0424755,-0.00111522
2=2.71226,-4.32319,-0.0427594
0=-0.00339666,0.00676105,1.61411e-05
1=1.47521,0.0476979,-0.00112049
2=2.71514,-4.32119,-0.0428319
0=-0.00339609,0.00676015,1.61322e-05
1=1.47546,0.052917,-0.00112576
2=2.71801,-4.3192,-0.0429044
0=-0.00339553,0.00675925,1.61233e-05
1=1.47568,0.0581325,-0.00113104
2=2.72088,-4.31719,-0.042977
0=-0.00339496,0.00675835,1.61143e-05
1=1.47588,0.0633445,-0.00113631
2=2.72374,-4.31519,-0.0430495
0=-0.00339439,0.00675745,1.61053e-05
1=1.47604,0.0685529,-0.00114159
2=2.72661,-4.31319,-0.0431219
0=-0.00339382,0.00675655,1.60963e-05
1=1.47618,0.0737574,-0.00114688
2=2.72948,-4.31118,-0.0431944
0=-0.00339325,0.00675565,1.60873e-05
1=1.4763,0.0789582,-0.00115216
2=2.73234,-4.30917,-0.0432668
0=-0.00339268,0.00675475,1.60783e-05
1=1.47638,0.084155,-0.00115745
2=2.7352,-4.30716,-0.0433393
0=-0.00339211,0.00675385,1.60692e-05
1=1.47644,0.0893478,-0.00116274
2=2.73807,-4.30514,-0.0434116
0=-0.00339154,0.00675295,1.60602e-05
1=1.47647,0.0945364,-0.00116803
2=2.74093,-4.30313,-0.043484
0=-0.00339096,0.00675205,1.60511e-05
1=1.47648,0.0997208,-0.00117333
2=2.74379,-4.30111,-0.0435564
0=-0.00339039,0.00675115,1.6042e-05
1=1.47645,0.104901,-0.00117862
2=2.74665,-4.29909,-0.0436287
0=-0.00338982,0.00675025,1.60329e-05
1=1.4764,0.110077,-0.00118392
2=2.7495,-4.29707,-0.043701
0=-0.00338924,0.00674935,1.60238e-05
1=1.47632,0.115248,-0.00118922
2=2.75236,-4.29505,-0.0437733
0=-0.00338867,0.00674845,1.60146e-05
1=1.47622,0.120415,-0.00119452
2=2.75521,-4.29302,-0.0438456
0=-0.00338809,0.00674756,1.60055e-05
1=1.47609,0.125577,-0.00119982
2=2.75807,-4.29099,-0.0439179
0=-0.00338751,0.00674666,1.59963e-05
1=1.47593,0.130734,-0.00120513
2=2.76092,-4.28897,-0.0439901
0=-0.00338694,0.00674576,1.59871e-05
1=1.47574,0.135886,-0.00121044
2=2.76377,-4.28693,-0.0440623
0=-0.00338636,0.00674486,1.59779e-05
1=1.47553,0.141033,-0.00121574
2=2.76662,-4.2849,-0.0441345
0=-0.00338578,0.00674397,1.59687e-05
1=1.47528,0.146176,-0.00122105
2=2.76946,-4.28287,-0.0442067
0=-0.0033852,0.00674307,1.59595e-05
1=1.47502,0.151313,-0.00122636
2=2.77231,-4.28083,-0.0442788
0=-0.00338462,0.00674218,1.59502e-05
1=1.47472,0.156445,-0.00123167
2=2.77516,-4.27879,-0.044351
0=-0.00338404,0.00674128,1.59409e-05
1=1.4744,0.161572,-0.00123698
2=2.778,-4.27675,-0.0444231
0=-0.00338346,0.00674039,1.59317e-05
1=1.47405,0.166693,-0.00124229
2=2.78084,-4.2747,-0.0444952
0=-0.00338288,0.00673949,1.59224e-05
1=1.47367,0.171809,-0.00124761
2=2.78369,-4.27266,-0.0445672
0=-0.00338229,0.0067386,1.5913e-05
1=1.47327,0.176919,-0.00125292
2=2.78653,-4.27061,-0.0446393
0=-0.00338171,0.0067377,1.59037e-05
1=1.47284,0.182023,-0.00125823
2=2.78936,-4.26856,-0.0447113
0=-0.00338113,0.00673681,1.58944e-05
1=1.47238,0.187122,-0.00126355
2=2.7922,-4.26651,-0.0447833
0=-0.00338054,0.00673592,1.5885e-05
1=1.4719,0.192215,-0.00126886
2=2.79504,-4.26446,-0.0448553
0=-0.00337996,0.00673502,1.58756e-05
1=1.47139,0.197302,-0.00127417
2=2.79787,-4.2624,-0.0449273
0=-0.00337937,0.00673413,1.58662e-05
1=1.47085,0.202383,-0.00127949
2=2.80071,-4.26035,-0.0449992
0=-0.00337879,0.00673324,1.58568e-05
1=1.47028,0.207457,-0.0012848
2=2.80354,-4.25829,-0.0450712
0=-0.0033782,0.00673235,1.58474e-05
1=1.46969,0.212526,-0.00129011
2=2.80637,-4.25623,-0.0451431
0=-0.00337761,0.00673146,1.58379e-05
1=1.46907,0.217588,-0.00129543
2=2.8092,-4.25416,-0.045215
0=-0.00337702,0.00673057,1.58285e-05
1=1.46843,0.222644,-0.00130074
2=2.81203,-4.2521,-0.0452868
0=-0.00337643,0.00672967,1.5819e-05
1=1.46775,0.227693,-0.00130605
2=2.81486,-4.25003,-0.0453587
0=-0.00337585,0.00672878,1.58095e-05
1=1.46705,0.232736,-0.00131136
2=2.81768,-4.24796,-0.0454305
0=-0.00337525,0.00672789,1.58e-05
1=1.46633,0.237772,-0.00131667
2=2.82051,-4.24589,-0.0455023
0=-0.00337466,0.006727,1.57905e-05
1=1.46558,0.242802,-0.00132198
2=2.82333,-4.24382,-0.0455741
0=-0.00337407,0.00672611,1.57809e-05
1=1.4648,0.247824,-0.00132729
2=2.82615,-4.24175,-0.0456458
0=-0.00337348,0.00672523,1.57714e-05
1=1.46399,0.25284,-0.00133259
2=2.82897,-4.23967,-0.0457176
0=-0.00337289,0.00672434,1.57618e-05
1=1.46316,0.257848,-0.0013379
2=2.83179,-4.23759,-0.0457893
0=-0.00337229,0.00672345,1.57522e-05
1=1.4623,0.26285,-0.0013432
2=2.83461,-4.23551,-0.045861
0=-0.0033717,0.00672256,1.57426e-05
1=1.46141,0.267844,-0.0013485
2=2.83743,-4.23343,-0.0459326
0=-0.00337111,0.00672167,1.5733e-05
1=1.4605,0.272831,-0.0013538
2=2.84024,-4.23134,-0.0460043
0=-0.00337051,0.00672079,1.57234e-05
1=1.45956,0.27781,-0.0013591
2=2.84306,-4.22925,-0.0460759
0=-0.00336991,0.0067199,1.57137e-05
1=1.45859,0.282782,-0.0013644
2=2.84587,-4.22717,-0.0461475
0=-0.00336932,0.00671901,1.5704e-05
1=1.45759,0.287747,-0.00136969
2=2.84868,-4.22508,-0.0462191
0=-0.00336872,0.00671813,1.56944e-05
1=1.45657,0.292704,-0.00137498
2=2.85149,-4.22298,-0.0462907
0=-0.00336812,0.00671724,1.56847e-05
1=1.45553,0.297653,-0.00138027
2=2.8543,-4.22089,-0.0463622
0=-0.00336752,0.00671635,1.5675e-05
1=1.45445,0.302594,-0.00138556
2=2.85711,-4.21879,-0.0464338
0=-0.00336692,0.00671547,1.56652e-05
1=1.45335,0.307527,-0.00139084
2=2.85991,-4.21669,-0.0465053
0=-0.00336632,0.00671458,1.56555e-05
1=1.45223,0.312453,-0.00139612
2=2.86272,-4.21459,-0.0465767
0=-0.00336572,0.0067137,1.56457e-05
1=1.45108,0.31737,-0.0014014
2=2.86552,-4.21249,-0.0466482
0=-0.00336512,0.00671282,1.56359e-05
1=1.4499,0.322279,-0.00140667
2=2.86833,-4.21039,-0.0467196
0=-0.00336452,0.00671193,1.56261e-05
1=1.44869,0.32718,-0.00141195
2=2.87113,-4.20828,-0.046791
0=-0.00336392,0.00671105,1.56163e-05
1=1.44746,0.332072,-0.00141721
2=2.87393,-4.20617,-0.0468624
0=-0.00336331,0.00671017,1.56065e-05
1=1.4462,0.336956,-0.00142248
2=2.87672,-4.20406,-0.0469338
0=-0.00336271,0.00670928,1.55967e-05
1=1.44491,0.341832,-0.00142774
2=2.87952,-4.20195,-0.0470052
0=-0.00336211,0.0067084,1.55868e-05
1=1.4436,0.346699,-0.001433
2=2.88232,-4.19984,-0.0470765
0=-0.0033615,0.00670752,1.55769e-05
1=1.44226,0.351557,-0.00143825
2=2.88511,-4.19772,-0.0471478
0=-0.0033609,0.00670664,1.5567e-05
1=1.4409,0.356406,-0.0014435
2=2.8879,-4.1956,-0.0472191
0=-0.00336029,0.00670576,1.55571e-05
1=1.43951,0.361246,-0.00144875
2=2.89069,-4.19348,-0.0472903
0=-0.00335968,0.00670488,1.55472e-05
1=1.43809,0.366078,-0.00145399
2=2.89348,-4.19136,-0.0473616
0=-0.00335907,0.00670399,1.55373e-05
1=1.43664,0.3709,-0.00145923
2=2.89627,-4.18924,-0.0474328
0=-0.00335847,0.00670311,1.55273e-05
1=1.43517,0.375713,-0.00146446
2=2.89906,-4.18711,-0.047504
0=-0.00335786,0.00670224,1.55174e-05
1=1.43368,0.380517,-0.00146969
2=2.90185,-4.18498,-0.0475752
0=-0.00335725,0.00670136,1.55074e-05
1=1.43215,0.385312,-0.00147491
2=2.90463,-4.18285,-0.0476463
0=-0.00335664,0.00670048,1.54974e-05
1=1.4306,0.390097,-0.00148013
2=2.90742,-4.18072,-0.0477175
0=-0.00335603,0.0066996,1.54874e-05
1=1.42903,0.394873,-0.00148535
2=2.9102,-4.17859,-0.0477886
0=-0.00335542,0.00669872,1.54773e-05
1=1.42743,0.399639,-0.00149056
2=2.91298,-4.17645,-0.0478596
0=-0.0033548,0.00669784,1.54673e-05
1=1.4258,0.404395,-0.00149576
2=2.91576,-4.17432,-0.0479307
0=-0.00335419,0.00669696,1.54572e-05
1=1.42414,0.409141,-0.00150096
2=2.91854,-4.17218,-0.0480018
0=-0.00335358,0.00669609,1.54471e-05
1=1.42246,0.413878,-0.00150615
2=2.92131,-4.17004,-0.0480728
0=-0.00335296,0.00669521,1.5437e-05
1=1.42076,0.418605,-0.00151134
2=2.92409,-4.16789,-0.0481438
0=-0.00335235,0.00669433,1.54269e-05
1=1.41902,0.423321,-0.00151652
2=2.92686,-4.16575,-0.0482147
0=-0.00335173,0.00669346,1.54168e-05
1=1.41726,0.428027,-0.00152169
2=2.92963,-4.1636,-0.0482857
0=-0.00335112,0.00669258,1.54067e-05
1=1.41548,0.432724,-0.00152686
2=2.9324,-4.16145,-0.0483566
0=-0.0033505,0.00669171,1.53965e-05
1=1.41366,0.437409,-0.00153202
2=2.93517,-4.1593,-0.0484275
0=-0.00334988,0.00669083,1.53863e-05
1=1.41183,0.442085,-0.00153718
2=2.93794,-4.15715,-0.0484984
0=-0.00334927,0.00668996,1.53761e-05
1=1.40996,0.44675,-0.00154233
2=2.94071,-4.15499,-0.0485693
0=-0.00334865,0.00668908,1.53659e-05
1=1.40807,0.451404,-0.00154747
2=2.94348,-4.15283,-0.0486401
0=-0.00334803,0.00668821,1.53557e-05
1=1.40616,0.456047,-0.00155261
2=2.94624,-4.15068,-0.0487109
0=-0.00334741,0.00668733,1.53455e-05
1=1.40421,0.46068,-0.00155774
2=2.949,-4.14851,-0.0487817
0=-0.00334679,0.00668646,1.53352e-05
1=1.40224,0.465302,-0.00156286
2=2.95176,-4.14635,-0.0488525
0=-0.00334617,0.00668559,1.53249e-05
1=1.40025,0.469913,-0.00156797
2=2.95452,-4.14419,-0.0489232
0=-0.00334554,0.00668472,1.53146e-05
1=1.39823,0.474512,-0.00157308
2=2.95728,-4.14202,-0.048994
0=-0.00334492,0.00668384,1.53043e-05
1=1.39618,0.479101,-0.00157818
2=2.96004,-4.13985,-0.0490647
0=-0.0033443,0.00668297,1.5294e-05
1=1.39411,0.483678,-0.00158327
